0.074213;0.010115;0.040628;0
0.096813;0.013094;0.072744;0
0.045439;0.012754;0.070694;0
0.059410;0.013246;0.084614;0
0.042683;0.011704;0.096811;0
0.042631;0.011073;0.118213;0
0.058058;0.012603;0.133125;0
0.077848;0.012816;0.142087;0
0.061804;0.012130;0.154590;0
0.050996;0.011742;0.172461;0
0.054698;0.012680;0.192108;0
0.041692;0.012194;0.207455;0
0.076679;0.013142;0.213604;0
0.068200;0.013530;0.228789;0
0.053672;0.012862;0.240529;0
0.069965;0.011830;0.253154;0
0.050971;0.012830;0.268145;0
0.037525;0.013021;0.281734;0
0.071386;0.012356;0.291835;0
0.034068;0.012460;0.308851;0
0.058973;0.011293;0.317121;0
0.045060;0.011931;0.335314;0
0.054572;0.012268;0.355058;0
0.038243;0.012501;0.365269;0
0.053199;0.013205;0.377375;0
0.086688;0.012954;0.392485;0
0.058737;0.013931;0.402813;0
0.113095;0.012551;0.415394;0
0.048043;0.012389;0.414212;0
0.093053;0.011538;0.427483;0
0.055377;0.012321;0.430744;0
0.061098;0.013349;0.455052;0
0.076961;0.011827;0.492217;0
0.103264;0.011960;0.036923;0
0.048498;0.013877;0.051543;0
0.065365;0.013994;0.065419;0
0.033438;0.014496;0.082578;0
0.062156;0.013313;0.112484;0
0.032697;0.014641;0.132971;0
0.091958;0.013650;0.130214;0
0.042259;0.013010;0.147226;0
0.035525;0.014480;0.161926;0
0.033301;0.013768;0.179320;0
0.032106;0.015196;0.194459;0
0.060974;0.015528;0.206809;0
0.039190;0.013056;0.226287;0
0.079952;0.015776;0.241354;0
0.039613;0.012753;0.252861;0
0.106947;0.014879;0.265964;0
0.083322;0.013878;0.271005;0
0.048632;0.013598;0.297046;0
0.077647;0.014121;0.306786;0
0.033555;0.015127;0.322831;0
0.069670;0.012740;0.339257;0
0.035117;0.014709;0.349074;0
0.071858;0.014648;0.356955;0
0.071475;0.013070;0.373046;0
0.096587;0.013706;0.379163;0
0.040375;0.013752;0.389900;0
0.090928;0.015064;0.407512;0
0.075604;0.013990;0.417162;0
0.109856;0.016014;0.430090;0
0.074083;0.013210;0.435303;0
0.038328;0.013162;0.441641;0
0.090305;0.012987;0.448297;0
0.048020;0.010923;0.473051;0
0.061265;0.014317;0.028263;0
0.097029;0.014169;0.054897;0
0.049695;0.023478;0.078584;0
0.080277;0.012559;0.083860;0
0.031790;0.016214;0.107228;0
0.100257;0.013282;0.111112;0
0.070258;0.019085;0.128792;0
0.099205;0.020268;0.139900;0
0.060427;0.022056;0.146504;0
0.094166;0.021768;0.166464;0
0.069679;0.014018;0.182601;0
0.104993;0.013829;0.190020;0
0.028535;0.017444;0.214055;0
0.090857;0.013539;0.226085;0
0.030196;0.015472;0.238480;0
0.088158;0.014631;0.255966;0
0.031091;0.015691;0.267198;0
0.080809;0.019584;0.283882;0
0.057538;0.018864;0.303485;0
0.091090;0.021949;0.305089;0
0.055567;0.019922;0.325124;0
0.101567;0.014171;0.338451;0
0.100434;0.021682;0.354637;0
