0;0.0552632;0.404309
0.0009;0.181595;0.0657621
0.0029;0.060868;0.0140042
0.0058;0.0756475;0.0725958
0.0087;0.0590893;0.114059
0.0116;0.0767499;0.115036
0.0145;0.0695407;0.135539
0.0174;0.0886446;0.107818
0.0203;0.0894258;0.125887
0.0232;0.0853747;0.104952
0.0261;0.0864062;0.111069
0.029;0.0997302;0.0960388
0.0319;0.0928968;0.108175
0.0348;0.0973349;0.110521
0.0377;0.0989063;0.103254
0.0406;0.0955629;0.105209
0.0435;0.0995232;0.0989633
0.0464;0.0997548;0.111804
0.0493;0.0979105;0.112945
0.0522;0.0999779;0.112002
0.0551;0.0989434;0.114219
0.058;0.0988777;0.112793
0.0609;0.0986739;0.113254
0.0638;0.0999582;0.113901
0.0667;0.099858;0.114605
0.0696;0.0997256;0.115261
0.0725;0.0996885;0.11605
0.0754;0.0994198;0.117416
0.0783;0.0997489;0.122892
0.0812;0.0997489;0.120985
0.0841;0.0998832;0.111494
0.087;0.0999286;0.107194
0.0899;0.0998101;0.10382
0.0928;0.0996153;0.102836
0.0957;0.0997985;0.102411
0.0986;0.0999388;0.102815
0.1015;0.099827;0.103157
0.1044;0.0999908;0.103131
0.1073;0.0995089;0.103349
0.1102;0.099459;0.102837
0.1131;0.0999784;0.102971
0.116;0.0996594;0.103672
0.1189;0.0995345;0.10353
0.1218;0.0998824;0.103428
0.1247;0.0993832;0.103945
0.1276;0.0998955;0.103646
0.1305;0.0999605;0.104309
0.1334;0.0999385;0.104518
0.1363;0.0994522;0.104748
0.1392;0.0998444;0.104188
0.1421;0.0998199;0.10474
0.145;0.0998601;0.1048
0.1479;0.0999018;0.104824
0.1508;0.0994122;0.105096
0.1537;0.0998313;0.1044
0.1566;0.0996151;0.104919
0.1595;0.0997975;0.105327
0.1624;0.0998878;0.105207
0.1653;0.0999047;0.105875
0.1682;0.0995575;0.10605
0.1711;0.0999894;0.10553
0.174;0.0997967;0.106044
0.1769;0.0996362;0.105905
0.1798;0.0994883;0.105575
0.1827;0.0994225;0.105565
0.1856;0.0994731;0.105585
0.1885;0.0997054;0.105528
0.1914;0.0995554;0.105611
0.1943;0.0996454;0.106038
0.1972;0.0994809;0.105706
0.2001;0.0999206;0.105762
0.203;0.099891;0.10664
0.2059;0.0999498;0.10597
0.2088;0.0996616;0.106389
0.2117;0.0993797;0.106241
0.2146;0.0999518;0.105759
0.2175;0.0999899;0.106076
0.2204;0.0996341;0.106485
0.2233;0.099935;0.105979
0.2262;0.0997484;0.106162
0.2291;0.0996742;0.105851
0.232;0.0998375;0.105848
0.2349;0.0999765;0.106345
0.2378;0.0992773;0.10602
0.2407;0.0998249;0.105319
0.2436;0.0999493;0.105954
0.2465;0.0998223;0.105878
0.2494;0.0996769;0.105594
0.2523;0.0993458;0.105384
0.2552;0.0998862;0.105199
0.2581;0.0994491;0.105662
0.261;0.0994672;0.105255
0.2639;0.0996436;0.105196
0.2668;0.0992703;0.10515
0.2697;0.0993599;0.104983
0.2726;0.0999769;0.10477
0.2755;0.0998108;0.105368
0.2784;0.0993537;0.105145
0.2813;0.0996269;0.104881
0.2842;0.0993832;0.104952
0.2871;0.0992722;0.104633
0.29;0.0995898;0.104307
0.2929;0.0999484;0.104698
0.2958;0.0999966;0.10549
0.2987;0.0999403;0.105185
0.3016;0.0995556;0.10515
0.3045;0.0996793;0.104526
0.3074;0.0994065;0.104769
0.3103;0.0998492;0.104334
0.3132;0.0994225;0.104569
0.3161;0.0998122;0.104544
0.319;0.0992736;0.104492
0.3219;0.0999226;0.104174
0.3248;0.099167;0.104801
0.3277;0.0996337;0.104088
0.3306;0.0995032;0.104124
0.3335;0.0995954;0.104084
0.3364;0.0997593;0.103991
0.3393;0.0998246;0.104469
0.3422;0.0991315;0.10471
0.3451;0.0993118;0.103599
0.348;0.0992458;0.103978
0.3509;0.0999815;0.104073
0.3538;0.0994774;0.104529
0.3567;0.0996057;0.104074
0.3596;0.0995701;0.104209
0.3625;0.0997686;0.104232
0.3654;0.09932;0.103942
0.3683;0.099996;0.104161
0.3712;0.0993089;0.104276
0.3741;0.0998311;0.103812
0.377;0.0995642;0.1041
0.3799;0.0995541;0.103874
0.3828;0.0994699;0.104105
0.3857;0.0995227;0.104072
0.3886;0.0997698;0.104015
0.3915;0.0995071;0.103995
0.3944;0.0996732;0.104114
0.3973;0.0993804;0.10398
0.4002;0.0990756;0.104099
0.4031;0.0998089;0.10308
0.406;0.0997092;0.104125
0.4089;0.0999922;0.106748
0.4118;0.099925;0.116252
0.4147;0.0991286;0.12988
0.4176;0.0991208;0.111018
0.4205;0.0994598;0.107546
0.4234;0.0997915;0.11741
0.4263;0.0990902;0.119048
0.4292;0.0994299;0.111693
0.4321;0.0991882;0.111974
0.435;0.0994872;0.11311
0.4379;0.0993762;0.113285
0.4408;0.0995624;0.113326
0.4437;0.0990484;0.113802
0.4466;0.0997881;0.112217
0.4495;0.0996149;0.113248
0.4524;0.0993997;0.115001
0.4553;0.0998247;0.113499
0.4582;0.0994906;0.112883
0.4611;0.0995279;0.112718
0.464;0.0992401;0.112579
0.4669;0.099643;0.113243
0.4698;0.0999912;0.114005
0.4727;0.0996212;0.11431
0.4756;0.0990782;0.113822
0.4785;0.099238;0.112076
0.4814;0.0998193;0.111772
0.4843;0.0998358;0.112104
0.4872;0.0989183;0.112548
0.4901;0.0996192;0.111651
0.493;0.0997051;0.111701
0.4959;0.0995021;0.111414
0.4988;0.0987075;0.110829
0.5017;0.099337;0.110316
0.5046;0.0993815;0.110941
0.5075;0.0991415;0.11086
0.5104;0.0986883;0.110882
0.5133;0.0990932;0.110522
0.5162;0.0998488;0.110279
0.5191;0.0989991;0.110381
0.522;0.0995682;0.108374
0.5249;0.0987754;0.109374
0.527801;0.0996694;0.109254
0.530701;0.0999541;0.109499
0.533601;0.0987236;0.110233
0.536501;0.0995143;0.109423
0.539401;0.0992464;0.110041
0.542301;0.0995496;0.110364
0.545201;0.0994534;0.110074
0.548101;0.0994893;0.11005
0.551001;0.0989004;0.109949
0.553901;0.0986469;0.109511
0.556801;0.0998421;0.10933
0.559701;0.0987569;0.110218
0.562601;0.0996711;0.109761
0.565501;0.0999971;0.11008
0.568401;0.099035;0.110276
0.571301;0.0998413;0.108476
0.574201;0.0997;0.10908
0.577101;0.0998433;0.109602
0.580001;0.0990505;0.109543
0.582901;0.0998255;0.108896
0.585801;0.0992169;0.109826
0.588701;0.0996258;0.109413
0.591601;0.0994903;0.109436
0.594501;0.0984603;0.109634
0.597401;0.098554;0.108765
0.600301;0.0986898;0.108995
0.603201;0.0983103;0.108923
0.606101;0.0998081;0.108636
0.609001;0.0999534;0.11003
0.611901;0.0991348;0.11008
0.614801;0.0983399;0.109402
0.617701;0.0988533;0.108333
0.620601;0.0998906;0.108606
0.623501;0.0982639;0.109113
0.626401;0.0997729;0.107917
0.629301;0.0988838;0.109257
0.632201;0.099106;0.108558
0.635101;0.0987844;0.108649
0.638001;0.098269;0.108205
0.640901;0.0996279;0.107813
0.643801;0.099066;0.109505
0.646701;0.0999119;0.109962
0.649601;0.0996102;0.11441
0.652501;0.0992344;0.111992
0.655401;0.0988881;0.110317
0.658301;0.0996128;0.112488
0.661201;0.0989959;0.112355
0.664101;0.0981374;0.110347
0.667001;0.0981509;0.110616
0.669901;0.0991992;0.110975
0.672801;0.0988832;0.1121
0.675701;0.0996776;0.111722
0.678601;0.0990986;0.111233
0.681501;0.0989578;0.111612
0.684401;0.0995135;0.111335
0.687301;0.098623;0.111739
0.690201;0.0980432;0.110923
0.693101;0.0985853;0.110893
0.696001;0.0991959;0.11191
0.698901;0.0985932;0.113379
0.701801;0.0983594;0.112249
0.704701;0.0993093;0.112138
0.707601;0.0988724;0.112165
0.710501;0.0992296;0.112372
0.713401;0.0979612;0.111475
0.716301;0.0993701;0.110663
0.719201;0.0995289;0.113263
0.722101;0.0981448;0.11376
0.725001;0.0989342;0.110438
0.727901;0.09815;0.111301
0.730801;0.0989807;0.110866
0.733701;0.0991426;0.111446
0.736601;0.0995181;0.111753
0.739501;0.0980275;0.11303
0.742401;0.0980797;0.111086
0.745301;0.0996072;0.1105
0.748201;0.0981029;0.112961
0.751101;0.099901;0.112164
0.754001;0.0995659;0.112574
0.756901;0.0982809;0.111691
0.759801;0.0992291;0.111312
0.762701;0.097844;0.112858
0.765601;0.0987566;0.111287
0.768501;0.0978074;0.112524
0.771401;0.0988228;0.111084
0.774301;0.0995215;0.111161
0.777201;0.0978626;0.112953
0.780101;0.0983384;0.111482
0.783001;0.0988247;0.111706
0.785901;0.0985635;0.111917
0.788801;0.0980439;0.111995
0.791701;0.0989614;0.111306
0.794601;0.0994205;0.11217
0.797501;0.098375;0.112968
0.800401;0.0993588;0.112359
0.803301;0.0988161;0.113594
0.806201;0.0997941;0.113482
0.809101;0.0999291;0.114877
0.812001;0.0976704;0.113634
0.814901;0.0976828;0.111798
0.817801;0.0989028;0.111842
0.820701;0.099986;0.112628
0.823601;0.0981406;0.114418
0.826501;0.0978296;0.112302
0.829401;0.0982843;0.111185
0.832301;0.0985108;0.11136
0.835201;0.09868;0.112353
0.838101;0.097856;0.113067
0.841001;0.0978291;0.112679
0.843901;0.0997665;0.112167
0.846801;0.0986711;0.113292
0.849701;0.0973882;0.112825
0.852601;0.0993418;0.112388
0.855501;0.0977191;0.113152
0.858401;0.0984996;0.112428
0.861301;0.0998946;0.112865
0.864201;0.0974183;0.113869
0.867101;0.0974388;0.112552
0.870001;0.0986039;0.113061
0.872901;0.0992668;0.113946
0.875801;0.0990086;0.113641
0.878701;0.0984613;0.113713
0.881601;0.0981434;0.112919
0.884501;0.0977162;0.112271
0.887401;0.0994089;0.111731
0.890301;0.0991048;0.113744
0.893201;0.0983561;0.113961
0.896101;0.0994317;0.113316
0.899001;0.0976017;0.114842
0.901901;0.0994741;0.113443
0.904801;0.0987371;0.115094
0.907701;0.0992842;0.113758
0.910601;0.0972065;0.114195
0.913501;0.0979502;0.112403
0.916401;0.099604;0.113444
0.919301;0.0972644;0.115636
0.922201;0.0972154;0.113224
0.925101;0.0979087;0.112944
0.928001;0.0989529;0.114365
0.930901;0.0969557;0.115255
0.933801;0.0997743;0.112503
0.936701;0.0999589;0.115308
0.939601;0.0996014;0.11606
0.942501;0.0978151;0.115597
0.945401;0.0974498;0.114432
0.948301;0.0974983;0.113619
0.951201;0.0967655;0.113428
0.954101;0.0992565;0.113229
0.957001;0.0988715;0.115638
0.959901;0.0973313;0.115409
0.962801;0.0991158;0.114059
0.965701;0.0980144;0.115587
0.968601;0.0996359;0.114748
0.971501;0.0979666;0.116617
0.974401;0.0989626;0.115114
0.977301;0.096949;0.115924
0.980201;0.0980056;0.114054
0.983101;0.0997258;0.114984
0.986001;0.0978211;0.117009
0.988901;0.0989285;0.115423
0.991801;0.0997563;0.116805
0.994701;0.096507;0.117895
0.997601;0.09728;0.114519
1.0005;0.0992482;0.115357
1.0034;0.0999432;0.117409
1.0063;0.0968339;0.118732
1.0092;0.0974901;0.116722
1.0121;0.0986049;0.116753
1.015;0.0993628;0.117546
1.0179;0.0965448;0.118512
1.0208;0.0971857;0.11587
1.0237;0.0986254;0.116522
1.0266;0.096888;0.118713
1.0295;0.0983806;0.117977
1.0324;0.0996171;0.119881
1.0353;0.0967574;0.121502
1.0382;0.098652;0.119489
1.0411;0.0969526;0.120879
1.044;0.0987717;0.118864
1.0469;0.0970173;0.119992
1.0498;0.0998599;0.118441
1.0527;0.0986771;0.120738
1.0556;0.0961819;0.118759
1.0585;0.0991418;0.117108
1.0614;0.0970913;0.120253
1.0643;0.0992263;0.118709
1.0672;0.0985931;0.120758
1.0701;0.0971174;0.118865
1.073;0.0993576;0.117367
1.0759;0.0975647;0.120094
1.0788;0.0972025;0.120155
1.0817;0.0975332;0.119891
1.0846;0.0971979;0.118968
1.0875;0.0969421;0.118907
1.0904;0.096499;0.117655
1.0933;0.0964432;0.11645
1.0962;0.0984919;0.115897
1.0991;0.0978482;0.118283
1.102;0.0973163;0.118166
1.1049;0.098161;0.116274
1.1078;0.0992786;0.117805
1.1107;0.0971488;0.12054
1.1136;0.0982563;0.118226
1.1165;0.0998727;0.118134
1.1194;0.0975506;0.119803
1.1223;0.0978492;0.116901
1.1252;0.0999392;0.122655
1.1281;0.0963584;0.121186
1.131;0.0965311;0.117039
1.1339;0.0979331;0.116485
1.1368;0.098983;0.117771
1.1397;0.0985517;0.118119
1.1426;0.0979743;0.117111
1.1455;0.0981092;0.116421
1.14686;0.0973939;0.116194
1.14724;0.0966689;0.115899
1.14733;0.0971293;0.115334
1.14735;0.096595;0.115379
1.14737;0.0969536;0.114897
1.14738;0.0963907;0.114837
1.14739;0.0963695;0.114099
1.1474;0.0959047;0.113891
1.14742;0.0996604;0.114538
1.14744;0.0989281;0.119712
1.14745;0.0968672;0.119194
1.14747;0.0965699;0.117903
1.14749;0.0965766;0.117673
1.72132e-05;0.0970992;0.116467
0.000386084;0.0972715;0.117313
0.000832443;0.0975308;0.117065
0.00133907;0.0976967;0.117058
0.0019056;0.0972913;0.115767
0.00251566;0.096858;0.115445
0.00322529;0.0960777;0.114626
0.00409005;0.095827;0.114218
0.00509943;0.0998985;0.11298
0.00623792;0.0983162;0.11649
0.00740677;0.0963058;0.115439
0.00857614;0.0992682;0.112929
0.00974547;0.0975323;0.115108
0.0109147;0.0959888;0.112999
0.0120839;0.0989821;0.110829
0.0132529;0.0968372;0.113466
0.0144219;0.0998902;0.111918
0.0155923;0.0983386;0.114908
0.0167637;0.0963805;0.113337
0.0179361;0.0987282;0.11101
0.0191085;0.0974735;0.113424
0.0202809;0.0959455;0.11214
0.0214533;0.0992129;0.110713
0.0226258;0.0979157;0.113475
0.0237982;0.096336;0.11271
0.0249707;0.0997631;0.110971
0.0261432;0.0992286;0.11447
0.0273356;0.0986404;0.114827
0.0285679;0.0993206;0.116195
0.0298002;0.0997489;0.115711
0.0310794;0.0962655;0.115773
0.0323654;0.0976725;0.112501
0.033618;0.0989075;0.112628
0.0348717;0.099799;0.113993
0.0361284;0.0993098;0.114751
0.0373884;0.0983418;0.113958
0.0386511;0.0979261;0.112574
0.039916;0.0981332;0.111473
0.0411826;0.0977653;0.110846
0.0424503;0.0981146;0.110867
0.043719;0.0983769;0.11096
0.0449885;0.0982204;0.111126
0.0462589;0.0977892;0.110637
0.0475301;0.0977452;0.110216
0.0488021;0.0977068;0.110099
0.0500749;0.0978505;0.109923
0.0513486;0.0984482;0.110439
0.0526231;0.0983622;0.110622
0.0538984;0.0982617;0.11093
0.0551745;0.0987961;0.111575
0.0564514;0.0990125;0.113372
0.0577292;0.0993664;0.113545
0.0590077;0.0996584;0.113554
0.060287;0.098961;0.112989
0.0615672;0.0984031;0.11275
0.0628481;0.0977271;0.111417
0.0641298;0.0972576;0.110619
0.0654123;0.096768;0.109562
0.0666956;0.0963458;0.108409
0.0679797;0.09638;0.107664
0.0692645;0.096701;0.107556
0.0705502;0.0971493;0.107933
0.0718366;0.0972961;0.108037
0.0731237;0.0969238;0.107844
0.0744116;0.0969841;0.107295
0.0757003;0.0970186;0.10713
0.0769897;0.0969253;0.106884
0.0782799;0.0998778;0.106455
0.0795708;0.0981222;0.10942
0.0808625;0.0960682;0.107793
0.0821549;0.098865;0.105442
0.083448;0.0972372;0.107867
0.0847419;0.0995598;0.106516
0.0860364;0.0966702;0.10838
0.0873317;0.0982963;0.105597
0.0886278;0.0961537;0.106741
0.0899245;0.0987582;0.104616
0.091222;0.0967887;0.106797
0.0925201;0.0994576;0.104885
0.093819;0.0976975;0.107199
0.0951185;0.0959056;0.105718
0.0964188;0.0985285;0.103679
0.0977197;0.0968148;0.106065
0.0990213;0.0990588;0.104446
0.100324;0.0973121;0.106852
0.101627;0.0995661;0.105012
0.10293;0.0976101;0.106603
0.104235;0.0997374;0.105107
0.105539;0.0973877;0.106959
0.106845;0.0994711;0.104738
0.108151;0.0973882;0.106711
0.109458;0.0995766;0.10488
0.110766;0.0972102;0.106421
0.112074;0.0992318;0.104558
0.113383;0.097385;0.106667
0.114692;0.0996457;0.105105
0.116002;0.0980788;0.10686
0.117313;0.0966947;0.105603
0.118624;0.0998648;0.104329
0.119936;0.0988178;0.107782
0.121249;0.0972268;0.10668
0.122562;0.0963791;0.105067
0.123876;0.0965662;0.104588
0.12519;0.0968344;0.104382
0.126505;0.0973163;0.104829
0.12782;0.0977442;0.105463
0.129136;0.0970467;0.105041
0.130453;0.0973203;0.104641
0.13177;0.0980044;0.105051
0.133088;0.0981275;0.105492
0.134406;0.0988001;0.106006
0.135725;0.0992757;0.106453
0.137044;0.0992176;0.106779
0.138364;0.0987455;0.106425
0.139684;0.0985597;0.106033
0.141005;0.0986813;0.105821
0.142327;0.0985145;0.105753
0.143649;0.0982235;0.105561
0.144971;0.0979757;0.105131
0.146294;0.0977348;0.104687
0.147618;0.097539;0.104343
0.148942;0.097762;0.104085
0.150266;0.097775;0.104019
0.151591;0.0975792;0.104124
0.152916;0.097752;0.104001
0.154242;0.0980264;0.104155
0.155568;0.0977844;0.103953
0.156895;0.0979937;0.103964
0.158222;0.0978486;0.103834
0.15955;0.0982223;0.103784
0.160878;0.0980599;0.103912
0.162207;0.0978842;0.103639
0.163536;0.0978637;0.103388
0.164865;0.0978194;0.103093
0.166195;0.0975311;0.102845
0.167525;0.0971973;0.102523
0.168856;0.0970969;0.102305
0.170187;0.0973549;0.102383
0.171518;0.0974228;0.102333
0.17285;0.0974574;0.102498
0.174182;0.0977222;0.102488
0.175514;0.0975116;0.102415
0.176847;0.0977181;0.102514
0.178181;0.0975054;0.102503
0.179514;0.0975448;0.102304
0.180848;0.0975148;0.102068
0.182182;0.097612;0.101943
0.183517;0.0977817;0.101935
0.184852;0.0981086;0.102088
0.186187;0.0982064;0.102348
0.187523;0.0982616;0.102483
0.188859;0.0983568;0.102528
0.190195;0.0982789;0.102347
0.191531;0.0982795;0.102466
0.192868;0.0984304;0.102431
0.194205;0.0988635;0.102602
0.195542;0.0988176;0.102805
0.19688;0.0992784;0.103163
0.198218;0.0994151;0.103312
0.199556;0.099503;0.10356
0.200894;0.0994343;0.103563
0.202233;0.0995129;0.103386
0.203572;0.0995027;0.103364
0.204911;0.0994501;0.103422
0.20625;0.0993151;0.103343
0.20759;0.0992312;0.103229
0.208929;0.0991144;0.102983
0.210269;0.0990023;0.102851
0.211609;0.0990214;0.10282
0.21295;0.0991549;0.102746
0.21429;0.0992891;0.102779
0.215631;0.0995315;0.102971
0.216972;0.0994249;0.103193
0.218313;0.0997534;0.103234
0.219654;0.0996265;0.103299
0.220995;0.0997882;0.103376
0.222337;0.0999533;0.103495
0.223678;0.0964984;0.103524
0.22502;0.0972938;0.100419
0.226362;0.0982882;0.100675
0.227704;0.0990595;0.101665
0.229046;0.0997613;0.102613
0.230388;0.0967776;0.103283
0.23173;0.0979725;0.100619
0.233073;0.0988794;0.101164
0.234415;0.0999374;0.102396
0.235757;0.0966153;0.103249
0.2371;0.0973956;0.100419
0.238443;0.0984258;0.100721
0.239785;0.0993518;0.101683
0.241128;0.0999789;0.102632
0.242471;0.0969616;0.103331
0.243814;0.0978822;0.100522
0.245156;0.0988469;0.10094
0.246499;0.0995772;0.101977
0.247842;0.0967639;0.10276
0.249185;0.097854;0.100195
0.250528;0.0990726;0.100847
0.251871;0.0967326;0.10223
0.253213;0.0981156;0.100275
0.254556;0.0992401;0.101045
0.255899;0.0968191;0.102491
0.257242;0.0979894;0.100256
0.258584;0.099199;0.100987
0.259927;0.0966333;0.102129
0.26127;0.09792;0.0998607
0.262612;0.0990774;0.100576
0.263955;0.0966227;0.101793
0.265297;0.0979169;0.0996725
0.266639;0.0991954;0.10048
0.267982;0.0967059;0.101908
0.269324;0.0980148;0.0999021
0.270666;0.0991984;0.100638
0.272008;0.0969055;0.101892
0.273349;0.098274;0.100015
0.274691;0.0997723;0.100833
0.276032;0.0971317;0.102478
0.277374;0.0982145;0.10044
0.278715;0.0990997;0.100634
0.280056;0.0966137;0.101765
0.281397;0.0981106;0.0998012
0.282738;0.0992583;0.100581
0.284078;0.0970133;0.101997
0.285419;0.098505;0.100033
0.286759;0.0999442;0.100856
0.288099;0.0975214;0.102374
0.289439;0.0985548;0.100361
0.290778;0.0993993;0.100625
0.292118;0.0967956;0.101625
0.293457;0.0979214;0.0994561
0.294796;0.0989615;0.0999882
0.296135;0.0999252;0.101235
0.297473;0.0972944;0.102318
0.298811;0.0981983;0.0999287
0.300149;0.0992358;0.100342
0.301487;0.0969636;0.101611
0.302825;0.0982325;0.0997128
0.304162;0.0993484;0.100288
0.305499;0.0973562;0.101848
0.306835;0.0986731;0.100234
0.308172;0.0966673;0.10124
0.309508;0.098186;0.0994674
0.310843;0.0995804;0.100191
0.312179;0.0975615;0.101825
0.313514;0.0988782;0.100037
0.314849;0.0999079;0.100668
0.316183;0.0973753;0.101885
0.317517;0.0985979;0.0999562
