0;0.0895105;0.404309
0.0009;0.199659;0.0938283
0.0009;0.0450185;0.00419312
0.0018;0.0518012;0.0418442
0.0027;0.0464705;0.0425802
0.0036;0.049164;0.0516103
0.0045;0.0811125;0.0208341
0.0054;0.0587521;0.0689328
0.0063;0.0971152;0.0244934
0.0072;0.0999439;0.0645863
0.0081;0.0989975;0.101129
0.009;0.077199;0.102883
0.0099;0.0549853;0.0822397
0.0108;0.0560224;0.062151
0.0117;0.0623479;0.0639437
0.0126;0.0709467;0.0723993
0.0135;0.0740411;0.0823057
0.0144;0.068522;0.0946293
0.0153;0.0744212;0.0674858
0.0162;0.0719886;0.0878075
0.0171;0.0846177;0.0876744
0.018;0.0740068;0.104849
0.0189;0.0681248;0.07564
0.0198;0.071817;0.0752498
0.0207;0.0853449;0.0771636
0.0216;0.0703696;0.0859199
0.0225;0.0886035;0.0770757
0.0234;0.093512;0.0957054
0.0243;0.0873008;0.0953059
0.0252;0.0948264;0.0852328
0.0261;0.0881407;0.0914722
0.027;0.0935403;0.086865
0.0279;0.0825223;0.0851184
0.0288;0.0801528;0.0922606
0.0297;0.0866416;0.0850117
0.0306;0.0877878;0.0963639
0.0315;0.090141;0.0909754
0.0324;0.0977894;0.0977161
0.0333;0.0968923;0.0925418
0.0342;0.0910619;0.0979253
0.0351;0.0946375;0.0925077
0.036;0.0936099;0.0910007
0.0369;0.098874;0.090879
0.0378;0.0986497;0.100213
0.0387;0.092618;0.102008
0.0396;0.0936688;0.0953992
0.0405;0.0926661;0.0961487
0.0414;0.0998304;0.094611
0.0423;0.0971631;0.100695
0.0432;0.0968185;0.0962
0.0441;0.0940641;0.0963589
0.045;0.0993565;0.0964544
0.0459;0.0977213;0.101601
0.0468;0.0945725;0.100732
0.0477;0.0999056;0.0955931
0.0486;0.0983064;0.0966798
0.0495;0.0975789;0.0984249
0.0504;0.0963234;0.0984509
0.0513;0.0945652;0.0970486
0.0522;0.0957774;0.0941879
0.0531;0.0990234;0.0998632
0.054;0.098177;0.0995625
0.0549;0.0985622;0.0997183
0.0558;0.0975995;0.0982023
0.0567;0.0986321;0.0995227
0.0576;0.0986172;0.100664
0.0585;0.0973832;0.100743
