0.025484;0.020953;0.082378;0
0.068167;0.063418;0.093986;0
0.107467;0.097971;0.122971;0
0.077797;0.093997;0.102002;0
0.123540;0.033119;0.129978;0
0.046881;0.017232;0.106492;0
0.030130;0.058110;0.074459;0
0.064179;0.036788;0.089468;0
0.089581;0.053334;0.125320;0
0.092775;0.036422;0.079223;0
0.078366;0.033953;0.137089;0
0.060261;0.023347;0.171740;0
0.092263;0.014351;0.191856;0
0.039149;0.022778;0.214615;0
0.033979;0.038907;0.184313;0
0.107524;0.070798;0.319861;0
0.135859;0.028577;0.313666;0
0.037587;0.016885;0.221409;0
0.100486;0.025819;0.295852;0
0.032836;0.037945;0.281410;0
0.107646;0.021012;0.312991;0
0.111104;0.012052;0.381265;0
0.100528;0.015500;0.329923;0
0.028100;0.018492;0.416986;0
0.079853;0.013213;0.427950;0
0.053465;0.019242;0.467551;0
0.112901;0.048890;0.467553;0
0.040576;0.032342;0.519713;0
0.082747;0.041596;0.441759;0
0.091817;0.041814;0.420597;0
0.056995;0.030850;0.452368;0
0.088082;0.028201;0.427379;0
0.087491;0.010435;0.486571;0
0.118327;0.032416;0.040928;0
0.072976;0.021153;0.083049;0
0.104000;0.111192;0.129960;0
0.035656;0.041723;0.110382;0
0.096551;0.090648;0.086427;0
0.052714;0.025443;0.092190;0
0.084687;0.100140;0.122875;0
0.109939;0.053988;0.153901;0
0.093716;0.026931;0.135265;0
0.141236;0.014547;0.156398;0
0.109354;0.023744;0.196300;0
0.052408;0.017043;0.184622;0
0.098060;0.027725;0.227680;0
0.107023;0.040044;0.230017;0
0.082961;0.018268;0.210931;0
0.065858;0.015647;0.203912;0
0.076495;0.016352;0.243312;0
0.125672;0.016567;0.299322;0
0.103338;0.014292;0.343186;0
0.062050;0.034397;0.274684;0
0.106096;0.014907;0.257841;0
0.038265;0.019096;0.379382;0
0.088470;0.035109;0.324633;0
0.079629;0.085320;0.340909;0
0.117689;0.029683;0.362876;0
0.050665;0.048115;0.415697;0
0.155806;0.034616;0.319414;0
0.030078;0.039846;0.379182;0
0.121953;0.015097;0.396486;0
0.160701;0.055963;0.430595;0
0.025077;0.036332;0.425692;0
0.107768;0.013872;0.453937;0
0.089493;0.013552;0.450774;0
0.104225;0.029519;0.029723;0
0.073287;0.068570;0.106115;0
0.061012;0.036657;0.071754;0
0.103084;0.049723;0.089292;0
0.038637;0.049507;0.066823;0
0.056526;0.013205;0.054723;0
0.104646;0.068662;0.135000;0
0.041863;0.033146;0.125052;0
0.086509;0.054014;0.229991;0
0.069036;0.029969;0.164688;0
0.091864;0.042711;0.156709;0
0.127933;0.019193;0.178686;0
0.099625;0.026416;0.154009;0
0.031073;0.050194;0.224784;0
0.064959;0.046364;0.210655;0
0.114518;0.015123;0.219436;0
0.074798;0.054751;0.242501;0
0.088872;0.020907;0.360199;0
0.097390;0.023801;0.281260;0
0.066153;0.017559;0.317878;0
0.098939;0.020983;0.316640;0
0.079961;0.038297;0.308237;0
0.053350;0.022950;0.365826;0
0.069253;0.046226;0.427324;0
0.048954;0.018020;0.414391;0
