0.137834;0.045887;0.112711;0
0.327310;0.020679;0.017654;0
0.305648;0.114577;0.101376;0
0.227814;0.036875;0.165525;0
0.303513;0.054007;0.186111;0
0.043315;0.047774;0.116399;0
0.044539;0.149593;0.257882;0
0.306337;0.083274;0.145356;0
0.330984;0.050175;0.123279;0
0.229418;0.143014;0.097756;0
0.212429;0.035512;0.199661;0
0.206685;0.074351;0.257271;0
0.207702;0.112463;0.057884;0
0.066158;0.156313;0.264926;0
0.159943;0.030191;0.155025;0
0.151917;0.132820;0.341182;0
0.347523;0.126791;0.468367;0
0.286444;0.042689;0.390265;0
0.190473;0.046660;0.227090;0
0.224663;0.026515;0.266773;0
0.416585;0.024136;0.474016;0
0.135124;0.159696;0.317237;0
0.293558;0.021554;0.511434;0
0.086282;0.135226;0.370644;0
0.139055;0.079109;0.438709;0
0.159880;0.173811;0.257240;0
0.124472;0.150196;0.510050;0
0.264537;0.052073;0.415946;0
0.146095;0.040007;0.342060;0
0.073181;0.155865;0.450821;0
0.249604;0.081467;0.370158;0
0.100648;0.148298;0.370681;0
0.197415;0.098238;0.276903;0
0.229524;0.080610;0.025795;0
0.098350;0.094003;0.012784;0
0.169534;0.082379;0.262311;0
0.164080;0.168757;0.094091;0
0.058016;0.038841;0.146368;0
0.064199;0.058183;0.244954;0
0.220668;0.053907;0.276109;0
0.284113;0.095732;0.213865;0
0.273858;0.038669;0.230555;0
0.267256;0.138360;0.090855;0
0.098505;0.097806;0.072300;0
0.244242;0.050754;0.132412;0
0.422176;0.036260;0.138718;0
0.381751;0.036968;0.272549;0
0.285564;0.067483;0.029912;0
0.265262;0.016651;0.326240;0
0.048495;0.156059;0.140731;0
0.406686;0.083977;0.122843;0
0.181356;0.175874;0.362721;0
0.276598;0.093796;0.192984;0
0.114162;0.078966;0.335921;0
0.144647;0.158381;0.209372;0
0.166882;0.059672;0.337110;0
0.050722;0.019251;0.138351;0
0.181491;0.029730;0.481477;0
0.201977;0.147225;0.291087;0
0.286770;0.050180;0.374434;0
0.191133;0.187065;0.159163;0
0.225997;0.084419;0.384842;0
0.509426;0.039803;0.485433;0
0.143241;0.168002;0.267921;0
0.406665;0.038276;0.383589;0
0.464379;0.034151;0.406447;0
0.074132;0.163663;0.237718;0
0.044056;0.066941;0.026053;0
0.379063;0.089967;0.025787;0
0.120721;0.045168;0.191630;0
0.148603;0.025193;0.202265;0
0.106373;0.028138;0.072164;0
0.350486;0.054457;0.080811;0
0.048685;0.099204;0.238656;0
0.339475;0.043543;0.203748;0
0.196551;0.075740;0.228137;0
0.237155;0.057750;0.110965;0
0.235142;0.122507;0.062657;0
0.199520;0.109020;0.172329;0
0.125838;0.136326;0.184845;0
0.164618;0.052610;0.231803;0
0.218065;0.020553;0.300703;0
0.308440;0.042458;0.267556;0
0.363818;0.036680;0.404216;0
0.199394;0.034043;0.240662;0
0.163489;0.197202;0.216365;0
0.174636;0.136534;0.205542;0
0.172907;0.114736;0.444927;0
0.309018;0.046771;0.486474;0
0.273923;0.043395;0.501851;0
0.189985;0.069734;0.324316;0
0.330843;0.064794;0.480572;0
0.082297;0.043721;0.481339;0
0.114518;0.162645;0.338829;0
0.114319;0.128886;0.311717;0
0.328546;0.037113;0.291319;0
0.296861;0.086797;0.416736;0
0.167649;0.083372;0.279374;0
0.114821;0.160044;0.387458;0
0.127287;0.175892;0.197535;0
0.150023;0.156783;0.142502;0
0.132605;0.110697;0.169366;0
0.185467;0.086447;0.022708;0
0.115187;0.134603;0.111618;0
0.343982;0.062849;0.181236;0
0.172849;0.054251;0.237368;0
0.186997;0.120451;0.179979;0
0.066449;0.171942;0.115166;0
0.293225;0.046143;0.327998;0
0.106119;0.061732;0.289917;0
0.097553;0.206782;0.025492;0
0.192961;0.048316;0.191796;0
0.029890;0.070878;0.435944;0
0.100405;0.027236;0.320405;0
0.256894;0.066338;0.389120;0
0.202698;0.112906;0.386759;0
0.295522;0.036234;0.308323;0
0.235453;0.016940;0.447672;0
0.189500;0.077969;0.078682;0
0.268488;0.068011;0.326094;0
0.149793;0.015323;0.276064;0
0.184060;0.186437;0.284150;0
0.272761;0.056397;0.138488;0
0.140860;0.148183;0.269982;0
0.394534;0.106795;0.452728;0
0.155653;0.141274;0.185012;0
0.250221;0.093321;0.439863;0
0.305037;0.090056;0.482769;0
0.393889;0.019939;0.475663;0
0.038222;0.158479;0.385951;0
0.336663;0.062181;0.495380;0
0.201958;0.083239;0.315142;0
0.219434;0.054325;0.227095;0
0.272205;0.053959;0.048021;0
0.267937;0.025299;0.103264;0
0.209942;0.099839;0.063084;0
0.108589;0.112259;0.253715;0
0.147877;0.119189;0.186638;0
0.170099;0.055589;0.257314;0
0.216820;0.039227;0.162247;0
0.051296;0.058769;0.311215;0
0.114763;0.034787;0.200262;0
0.233303;0.035052;0.181351;0
0.187858;0.019302;0.032217;0
0.178594;0.085835;0.201158;0
0.111082;0.170611;0.204602;0
0.105699;0.057846;0.155484;0
0.380615;0.035873;0.085035;0
0.232068;0.045007;0.289910;0
0.243349;0.075089;0.309541;0
0.178452;0.043628;0.268109;0
0.206037;0.014313;0.170331;0
0.112727;0.140586;0.327062;0
0.118855;0.044646;0.376155;0
0.286791;0.032234;0.511758;0
0.078656;0.115312;0.291586;0
0.331893;0.060389;0.433937;0
0.144084;0.148964;0.251946;0
0.212837;0.090721;0.388083;0
0.111296;0.043950;0.496503;0
0.177321;0.160653;0.355072;0
0.147975;0.141442;0.306001;0
0.123995;0.143561;0.281541;0
0.088375;0.164692;0.488630;0
0.135779;0.167514;0.510748;0
0.164134;0.067028;0.233901;0
0.141437;0.160989;0.108005;0
0.139272;0.148044;0.079924;0
0.048824;0.141039;0.195187;0
0.110935;0.058368;0.057663;0
0.095163;0.171291;0.176376;0
0.346809;0.047244;0.198306;0
0.229015;0.069451;0.191233;0
0.330345;0.039850;0.133481;0
0.236748;0.065792;0.068434;0
0.197950;0.125254;0.026308;0
0.230707;0.035227;0.136535;0
0.114056;0.172184;0.262221;0
0.230332;0.048280;0.154565;0
0.089424;0.053524;0.365636;0
0.047788;0.149952;0.124505;0
0.181280;0.080062;0.119075;0
0.268988;0.050369;0.329027;0
0.110307;0.022142;0.223012;0
0.042659;0.118486;0.329090;0
0.155100;0.179830;0.273530;0
0.090306;0.158168;0.317397;0
0.356683;0.059278;0.141084;0
0.388051;0.045913;0.481298;0
0.120770;0.104310;0.371312;0
0.374638;0.015736;0.390434;0
0.362662;0.014461;0.471113;0
0.232253;0.093457;0.343166;0
0.210854;0.050494;0.181803;0
0.146741;0.155937;0.444965;0
0.342755;0.073950;0.506921;0
0.196287;0.177557;0.345220;0
0.153830;0.078578;0.412197;0
0.199253;0.089954;0.155051;0
0.213878;0.072833;0.039571;0
0.129050;0.161196;0.037530;0
0.327260;0.024721;0.040317;0
0.211189;0.019713;0.214637;0
0.258215;0.145985;0.023639;0
0.153997;0.052337;0.245021;0
0.253429;0.036193;0.140157;0
0.363970;0.032266;0.135208;0
0.164138;0.014356;0.141548;0
0.084442;0.155156;0.012380;0
0.056392;0.154182;0.233600;0
0.151448;0.161152;0.083812;0
0.253114;0.020629;0.214465;0
0.184569;0.087327;0.180521;0
0.255115;0.025806;0.258252;0
0.106536;0.074124;0.278665;0
0.369794;0.016097;0.211342;0
0.096971;0.063801;0.215618;0
0.303134;0.029406;0.270825;0
0.361734;0.122136;0.426754;0
0.380519;0.046165;0.412656;0
0.030121;0.129832;0.357164;0
0.220926;0.033428;0.285433;0
0.330900;0.012806;0.475695;0
0.197310;0.027343;0.306621;0
0.135163;0.050291;0.521213;0
0.358175;0.047545;0.247705;0
0.196839;0.116231;0.333920;0
0.249631;0.109858;0.455540;0
0.346738;0.059739;0.506616;0
0.222120;0.114450;0.292793;0
0.058212;0.125175;0.258850;0
0.235010;0.063402;0.221519;0
0.274847;0.056840;0.193875;0
0.362916;0.028884;0.069755;0
0.247818;0.044829;0.053454;0
0.043523;0.065059;0.296210;0
0.225333;0.055808;0.204424;0
0.139777;0.096026;0.021726;0
0.307973;0.059475;0.122856;0
0.036029;0.088392;0.022925;0
0.441797;0.060288;0.023138;0
0.337899;0.057033;0.097449;0
0.320134;0.102453;0.150089;0
0.317776;0.032114;0.363102;0
0.211336;0.072796;0.368566;0
0.222990;0.087975;0.231353;0
0.191979;0.048523;0.266011;0
0.136849;0.043297;0.260585;0
0.289873;0.072140;0.432579;0
0.172701;0.028481;0.336883;0
0.378022;0.043652;0.166885;0
