0;0.0896972;0.404309
0.0009;0.198825;0.0936287
0.0009;0.0471175;0.00331543
0.0018;0.043295;0.0399094
0.0027;0.0276129;0.0444717
0.0036;0.0333038;0.0233099
0.0045;0.0553951;0.0223722
0.0054;0.0613188;0.0659036
0.0063;0.0955705;0.0225219
0.0072;0.0701955;0.0944651
0.0081;0.0500926;0.0722279
0.009;0.0410193;0.053404
0.0099;0.0420328;0.0431351
0.0108;0.0603744;0.0452515
0.0117;0.0746068;0.0646591
0.0126;0.0789488;0.0770196
0.0135;0.0781718;0.084279
0.0144;0.0740717;0.0837372
0.0153;0.0672245;0.0807911
0.0162;0.0651858;0.0779248
0.0171;0.0976422;0.0866709
0.018;0.0962336;0.100789
0.0189;0.0902317;0.116923
0.0198;0.0702563;0.102864
0.0207;0.0514803;0.0739417
0.0216;0.0705047;0.0555966
0.0225;0.0845296;0.0792522
0.0234;0.0900403;0.0879874
0.0243;0.0997391;0.0941624
0.0252;0.0873347;0.0977636
0.0261;0.090366;0.089306
0.027;0.0877222;0.0945
0.0279;0.0958299;0.0894136
0.0288;0.0860617;0.101408
0.0297;0.0818976;0.0988129
0.0306;0.0906775;0.0947988
0.0315;0.0876775;0.100839
0.0324;0.095442;0.0916649
0.0333;0.0972675;0.101419
0.0342;0.0919538;0.0922208
0.0351;0.0976428;0.085013
0.036;0.0999393;0.0956409
0.0369;0.0988803;0.101109
0.0378;0.0937209;0.104215
0.0387;0.0888511;0.0991794
0.0396;0.0974166;0.0938652
0.0405;0.097546;0.101243
0.0414;0.097388;0.0967807
0.0423;0.0973819;0.0942703
0.0432;0.0985185;0.0954621
0.0441;0.0965383;0.0978448
0.045;0.0991818;0.0973224
0.0459;0.0978431;0.102045
0.0468;0.0979891;0.0999946
0.0477;0.0979225;0.0956434
0.0486;0.099096;0.0975354
0.0495;0.0965346;0.0980122
0.0504;0.0958375;0.0961539
0.0513;0.0957563;0.0959529
0.0522;0.0997391;0.0983148
0.0531;0.0983431;0.100885
0.054;0.098418;0.0981653
